"Eptatretus_cirrhatus_0"	"Eptatretus_cirrhatus_1"	"Eptatretus_cirrhatus_2"	"Eptatretus_cirrhatus_3"	"Eptatretus_cirrhatus_4"	"Geotria_australis_0"	"Geotria_australis_1"	"Geotria_australis_2"	"Lethenteron_camtschaticum_0"	"Lethenteron_camtschaticum_1"	"Mordacia_mordax_0"	"Petromyzon_marinus_0"	"Petromyzon_marinus_1"	"Petromyzon_marinus_2"	"Petromyzon_marinus_3"	"Petromyzon_marinus_4"	"Petromyzon_marinus_5"	"Petromyzon_marinus_6"
"OG0003840"	26.9322657724844	39.3566928536355	31.3849865706073	44.066848631162	31.1061746855861	1.73077541197338	2.7119803280872	4.27475297891431	16.680378201042	12.0475321894224	2.40648206620226	0.555421104415635	5.40443580761309	0.0934499244658732	13.1658028650565	7.62075324859915	8.61061137181698	7.48545685469144
"OG0003841"	0.178381015649937	0.1614955156797	1.0920466507006	0.437404684299651	0.725726858448155	1.17480418452945	0.690603300358753	3.64554464990041	0.678702501816042	0.262600814225188	6.22501841860174	0	0.250341210069226	0.122197912241116	0.281462938565516	0	0	0
"OG0003842"	15.3356667489159	18.3018872734573	17.583976365622	26.0404774812166	21.2637315326253	3.42934859820151	4.76330388258257	19.0736983042017	36.8061283436562	58.2274174437788	17.1367078125121	1.21101647888203	6.4489734848768	2.87097126086955	8.3981147054622	4.29541334650029	7.18841052906687	3.60888746988345
"OG0003843"	2.34899932600205	2.35858751681843	2.18760641560247	2.55657488896229	3.6921084754265	0	0	0	4.45133052296782	10.2145808308859	3.56388781302825	12.7955906156366	5.78176938468046	13.6481528187344	7.29885063519104	26.8324933908915	16.9348155619653	48.4800283615583
"OG0003844"	5.65294509359699	7.48647340951964	4.95497464971129	5.05595446974925	5.24322813469815	7.96098377268712	7.04142485658954	2.24135963706162	7.92246235499898	1.6077140905506	2.34654281777011	8.19439961315372	1.45087211495608	3.19055806485216	0.766740374389391	0.780030829091333	0.345593446648885	0.182478611910059
"OG0003845"	31.1814625837076	19.6239329254969	26.7608697354776	24.853423561512	29.0132565366081	5.15257508548492	5.1065198623609	5.89664829420653	32.7411604247739	21.4813301566073	21.2642392129198	5.71010701454948	1.15774703773365	4.68733381050656	0.655593196547689	0.378355971615648	0.335280819569696	0.354055507630207
"OG0003846"	8.2874425460292	6.22600021645579	9.63496063522978	7.62208199186341	9.78828525346598	18.7855149984029	22.8953610025932	5.17873903451208	40.8516824936015	28.2938482974366	18.4069659824754	12.2254604200058	18.0369421073604	18.7700463117613	11.4310055710436	8.44899011497001	7.63304857983653	5.9746957911593
"OG0003847"	0.737133714989154	2.0368105106985	1.51771432431953	1.61778445164203	1.62214464667558	0.665427849104747	0.978369341710448	0.818287378876882	1.14092896650474	5.42485593183161	3.53220835518668	5.97651859490112	0.856931503395929	39.5284506809074	0.417915320974577	0.0651457961881908	0.12701083190901	0.134118522045798
"OG0003848"	29.5157177334212	21.8057540195164	23.2708404762844	24.9685025692701	26.1503404763872	38.7575326009797	43.9545101631799	34.8889260964809	15.5031252442867	18.8658492760508	39.5565878242269	8.04707078636728	9.60004568940163	9.45470859294514	16.250168995277	8.75179416270052	8.98154365561221	9.85115484176811
"OG0003849"	160.315528490497	139.75598042145	188.385500366619	226.15141809519	225.182040792886	156.696409797336	169.9688253139	328.267966551121	81.9342511892845	108.612194026197	230.91253481446	103.520561619194	80.6784681919304	74.8772005902855	73.538164410626	89.6484558237806	89.8212313423202	87.0445672701708
"OG0003850"	12.9066184789174	13.2483527714703	11.0730280400493	17.1544697553193	11.0875123524326	9.57670610782046	9.47537329628494	12.2175322053851	4.58266484859105	2.93232223693883	6.52129489036439	12.4191516547207	8.35484235905226	4.5038600874682	2.10463444043753	0.996552131021189	1.58970597269557	0.819840689827837
"OG0003851"	32.2639607634208	32.8690089559714	39.4899929694186	46.4384425104237	47.2345781298311	22.0980229578872	22.4752539937477	25.8535443310138	22.9491556964152	19.9226715321811	57.6907201594257	31.753371747607	36.5788582499263	19.43465597984	20.2893520734945	21.1979516120353	15.8706637537831	15.9406379622053
"OG0003852"	80.159725520912	95.9231367850807	70.5502617806787	96.1439162956726	103.77875017162	28.4546546356973	34.4513502284668	24.3329230100122	23.3250713331279	36.9242049171187	77.6072892875559	7.89810071715717	15.6431665863365	12.5958978372834	25.1704118742645	9.23333229657064	10.9994991121306	9.86604083514188
"OG0003853"	15.1916647115237	7.59735835254327	16.2989463738571	9.57938160445525	11.380141093189	15.2697943762901	16.9942649803685	20.0389618470097	32.9942902296992	57.1619899631174	45.6076953736744	39.0781655921069	14.9945549418285	63.4336979331814	15.8126907986242	9.76737220143021	7.89393342294106	7.193631901907
"OG0003854"	29.217603695066	30.4046318048299	30.5610843098189	43.7137077074534	35.7079453599775	8.86562123981752	9.69624448580193	14.5441060092615	55.5115807368977	44.2901350011149	26.173683770358	20.9223916405024	56.9494191570105	15.1327818991057	56.8094643978634	14.5614111356052	20.7821573970362	18.2519126245476
