"Accipiter_cooperii_0"	"Accipiter_virgatus_0"	"Aegolius_funereus_0"	"Aegypius_monachus_0"	"Alligator_mississippiensis_0"	"Alligator_mississippiensis_1"	"Amia_calva_0"	"Andrias_davidianus_0"	"Anolis_carolinensis_0"	"Anolis_carolinensis_1"	"Anolis_carolinensis_2"	"Anolis_carolinensis_3"	"Aotus_nancymaae_0"	"Archocentrus_centrarchus_0"	"Archocentrus_centrarchus_1"	"Archocentrus_centrarchus_2"	"Asio_flammeus_0"	"Asio_otus_0"	"Asio_otus_1"	"Athene_noctua_0"	"Aulonocara_baenschi_0"	"Balaena_mysticetus_0"	"Bos_taurus_0"	"Bos_taurus_1"	"Bos_taurus_2"	"Bubo_bubo_0"	"Bubo_virginianus_0"	"Butastur_indicus_0"	"Buteo_jamaicensis_0"	"Cairina_moschata_0"	"Callithrix_jacchus_0"	"Callithrix_jacchus_1"	"Callithrix_jacchus_2"	"Canis_familiaris_0"	"Canis_familiaris_1"	"Canis_familiaris_2"	"Canis_familiaris_3"	"Canis_familiaris_4"	"Carcharhinus_amblyrhynchos_0"	"Chiloscyllium_punctatum_0"	"Chiloscyllium_punctatum_1"	"Chiloscyllium_punctatum_2"	"Circus_melanoleucos_0"	"Columba_livia_0"	"Columba_livia_1"	"Columba_livia_2"	"Columba_livia_3"	"Corvus_cornix_0"	"Corvus_cornix_1"	"Corvus_cornix_2"	"Corvus_corone_0"	"Corvus_corone_1"	"Corvus_corone_2"	"Coturnix_japonica_0"	"Coturnix_japonica_1"	"Coturnix_japonica_2"	"Ctenophorus_decresii_0"	"Ctenophorus_decresii_1"	"Cynopterus_sphinx_0"	"Danio_rerio_0"	"Danio_rerio_1"	"Danio_rerio_2"	"Dromaius_novaehollandiae_0"	"Elanus_caeruleus_0"	"Electrona_risso_0"	"Eonycteris_spelaea_0"	"Equus_caballus_0"	"Equus_caballus_1"	"Esox_lucius_0"	"Esox_lucius_1"	"Falco_subbuteo_0"	"Falco_tinnunculus_0"	"Felis_catus_0"	"Felis_catus_1"	"Gadus_morhua_0"	"Gallus_gallus_0"	"Gallus_gallus_1"	"Gallus_gallus_2"	"Gekko_gecko_0"	"Ginglymostoma_cirratum_0"	"Ginglymostoma_cirratum_1"	"Gymnothorax_saxicola_0"	"Gymnothorax_saxicola_1"	"Gymnothorax_saxicola_2"	"Hipposideros_armiger_0"	"Homo_sapiens_0"	"Homo_sapiens_1"	"Homo_sapiens_2"	"Homo_sapiens_3"	"Homo_sapiens_4"	"Homo_sapiens_5"	"Ictidomys_tridecemlineatus_0"	"Ictidomys_tridecemlineatus_1"	"Ictidomys_tridecemlineatus_2"	"Lepisosteus_oculatus_0"	"Lepisosteus_platyrhincus_0"	"Lepomis_macrochirus_0"	"Lepomis_macrochirus_1"	"Macaca_fascicularis_0"	"Macaca_fascicularis_1"	"Macaca_fascicularis_2"	"Macaca_fascicularis_3"	"Macaca_mulatta_0"	"Macaca_mulatta_1"	"Macaca_mulatta_2"	"Megascops_asio_0"	"Melopsittacus_undulatus_0"	"Melopsittacus_undulatus_1"	"Melopsittacus_undulatus_2"	"Monodelphis_domestica_0"	"Motacilla_alba_0"	"Mus_musculus_0"	"Mus_musculus_1"	"Mus_musculus_2"	"Mus_musculus_3"	"Mus_musculus_4"	"Mus_musculus_5"	"Myospalax_baileyi_0"	"Myotis_laniger_0"	"Naja_naja_0"	"Neotrygon_kuhlii_0"	"Otus_bakkamoena_0"	"Otus_scops_0"	"Papio_anubis_0"	"Papio_anubis_1"	"Papio_anubis_2"	"Papio_anubis_3"	"Papio_anubis_4"	"Papio_anubis_5"	"Picus_canus_0"	"Plethodon_cinereus_0"	"Plethodon_cinereus_1"	"Plethodon_cinereus_2"	"Psammomys_obesus_0"	"Psammomys_obesus_1"	"Psammomys_obesus_2"	"Rattus_norvegicus_0"	"Rattus_norvegicus_1"	"Rattus_norvegicus_2"	"Rhinecanthus_aculeatus_0"	"Rhinecanthus_aculeatus_1"	"Rhinecanthus_aculeatus_2"	"Scyliorhinus_torazame_0"	"Scyliorhinus_torazame_1"	"Serinus_canaria_0"	"Serinus_canaria_1"	"Serinus_canaria_2"	"Silurus_meridionalis_0"	"Sparus_aurata_0"	"Strix_aluco_0"	"Strix_varia_0"	"Struthio_camelus_0"	"Sus_scrofa_0"	"Sus_scrofa_1"	"Sus_scrofa_2"	"Taeniopygia_guttata_0"	"Taeniopygia_guttata_1"	"Taeniopygia_guttata_2"	"Taphozous_melanopogon_0"	"Thamnophis_sirtalis_0"	"Thunnus_albacares_0"	"Trochilus_hybrid_0"	"Trochilus_hybrid_1"	"Trochilus_hybrid_2"	"Trochilus_polytmus_0"	"Trochilus_polytmus_1"	"Trochilus_polytmus_2"	"Trochilus_polytmus_3"	"Trochilus_scitulus_0"	"Trochilus_scitulus_1"	"Trochilus_scitulus_2"	"Trochilus_scitulus_3"	"Tyto_alba_0"	"Tyto_longimembris_0"	"Upupa_epops_0"	"Xenopus_laevis_0"	"Xenopus_laevis_1"	"Xenopus_laevis_2"	"Xenopus_tropicalis_0"	"Xenopus_tropicalis_1"	"Xenopus_tropicalis_2"
"A1CF"	13.1165504776264	2.48059195944644	2.23528640164274	2.94812341449879	0	0	0	0	1.99396351764947	0.204639473995872	0.160215024417118	0	25.9508668804395	0	0	0	6.8140587504849	0.965887516673581	1.29502793402681	1.23209648922285	33.9143836427296	1.40800091690517	0.531487053647757	0.272085952644225	0.536550485651376	4.44986284417272	2.42624106866442	1.85593178045951	4.72503944294038	0.234387881982401	0	0.318554482769969	0.171728499840977	0	0	0.313419737429791	0.166576878946913	0.804942150595693	0	0	0	0.325592997687454	1.41634132786964	0	0	0.515579327794035	0.111661037190436	4.81817615473608	6.3863067674497	0.985692206156068	3.76762658089575	4.45754134308462	5.60669289296469	0.148182868884116	0.281525465692317	0	0	0.201308293334955	0.332979453773762	0	1.09543376973647	1.52166854461506	1.95940683364618	2.08510702377104	0	0.901034643037291	0	0	1.65934204502818	1.10822876424806	0	0	0	0.539136947153256	0	0.434403687893149	0.453475853187196	0	0	0.55424396319126	0	18.505006625645	0	4.49619937266552	0.241677221130004	5.20604136900707	1.29976745429141	4.42300116453211	2.07488546602565	4.97895777878023	2.34120757276667	0	0	0	5.91156260949627	1.00391266378624	0.301822824332879	0	0	0	0	0	0	0.480198170060609	0	4.56672268746867	0	0.448880847556837	0	10.3568269860228	0.341964300505881	0	0	0	0	0	0	0	4.02436645567613	0	42.0297728339827	0.415023515372426	6.70748970262112	0	0	0.512088793783904	0	0.369210380636526	0	0.654636948391441	0	5.22886223538181	20.2761074088399	0	0	0	0	0.237525109180575	0	0	0	0	2.59902181326278	1.37202794651412	0	0	0.532869354647189	0	0	7.28115923267728	1.11217495851342	0.167369751503962	0.838176092888381	0.833063791570401	0.995606136477077	0.214007744344039	0.84737788552026	0.136802363379927	0.705677003631275	0	0	0	0.457824494709366	0.18639655042946	0	0.224692071393697	0.200800153948931	0	0.632047814538572	0.187228702189867	0	0	0	0.145598358483857	0.294443920281327	0.783668664384657	0	0	0	1.05457211007618	0
"AAAS"	185.050114048103	259.069906621355	434.526914665094	334.482452560986	60.3345056927504	86.9356070218165	13.0514767878391	99.7310871934225	100.089074402994	73.1005488854114	96.847882469516	173.910795168798	190.832224266538	97.2860919481625	68.6087372501479	117.763263925482	408.926646425455	232.849135485109	144.53710855808	307.261515814759	106.136477477705	105.418540396737	84.1509958356362	109.032475194317	117.997590948891	423.676163972713	137.371682376975	282.742271721571	238.650428860459	129.396375017999	111.749157558302	90.6836888140706	136.153119870266	153.351929282424	154.650599429903	153.286350168768	182.260096214146	154.875805954664	0	NA	NA	NA	194.491291522701	208.768653668141	177.232125265662	172.728117985862	442.323901304672	NA	NA	NA	548.93331716702	559.375153392779	137.685895173792	144.108396856502	181.045427030715	157.050105950357	113.440037294696	159.900273756019	385.136776051424	65.1203270799846	45.0507980302111	38.9122219440117	574.734329590666	398.523698718296	0	102.602083957214	28.0749341024303	69.179060112371	86.4066925971675	137.934023623038	416.494709232622	661.590015435074	317.26672284839	859.69133006065	171.418038651919	54.922218724569	82.4137080771989	80.9736454820358	87.9203165347983	NA	NA	0	0	46.9086693216586	494.822429905895	310.719677282276	409.420178974864	360.080381442783	367.485522575091	779.83445376297	723.54419120602	117.007450648098	117.633398772466	114.932966318925	49.6340251399009	119.796005561077	143.001958143281	162.310826075205	247.797527685317	240.865363795398	202.226321154546	200.720516874146	195.127238776759	210.780733876403	170.841158582521	202.021155799925	137.45247338955	56.245480892159	83.2684573347341	302.283058730911	176.816540070122	77.9886634009949	95.2233312007399	84.5282722811603	106.969522827118	80.1081143428197	92.9793157464047	645.18985961439	70.6138093025884	85.5176667212497	82.1741359164028	242.571081087789	402.508542154776	313.15832291823	82.1838005292657	232.065097001792	268.864171238747	180.186702733145	168.555439416841	NA	23.398485152494	41.7854014689117	13.0812467684416	222.922053497178	193.884426487163	226.395655063455	93.7178048493623	90.013509489283	94.5408467036144	0	48.3855742530091	23.709953693805	257.853049160771	189.132100220949	265.191764629606	184.763404253894	130.007454557309	67.2618944254892	467.357578264859	309.608746448712	135.453395094838	190.390013426581	97.2745374877177	72.2836136422327	86.196322379495	121.36588692597	87.5180110550898	117.982359815949	226.725768991721	97.1343536160037	62.4470668374164	104.617466262283	105.406094377761	112.509299187222	81.5711805812258	89.5021756978084	62.177878344104	79.2619967056256	161.80183563569	90.6193603566623	105.303418055667	79.6929027592054	108.962450261179	565.810937147907	68.236830522443	152.383846780318	141.719682170716	65.7900487402346	131.124753811261	109.757663336769	108.100660671634
"AAR2"	207.669547000364	202.37004405879	106.128130420806	146.036688232142	68.9686612625686	57.1926910585141	0	276.238443696234	126.856915788945	153.065260261596	145.897050282569	29.0534770722341	50.0077508640242	179.76442894045	135.711168742503	115.309944052252	108.725848807869	113.214691273201	107.69956485381	145.268231220209	194.247916990875	75.8044417084831	138.954045120944	145.57604701498	141.228693169533	201.210525791496	182.948982922441	192.11280471617	266.313408625722	134.51484771897	48.3289220221972	114.068014935734	129.452994948381	230.614246493562	211.35754592481	227.147104608806	86.929539466995	204.463147858296	260.408421023737	107.367016455885	127.917959918921	144.905332994805	157.44083756058	107.152304763535	97.0715034333074	101.075908042556	132.27996086733	65.5137883507133	48.8675068614899	91.6104278705554	61.1014411646786	62.2053349659957	55.230513824243	112.107789523077	124.698732185624	120.881068183502	259.813292953711	199.049718431846	122.136364043561	82.983271607069	89.5167140693977	77.6728821700913	174.66733419688	158.959606182876	0	106.5903176515	79.4473662608094	96.6978285061742	96.8723309243751	151.603522754859	165.719984195125	168.503042581052	111.49549596917	84.2717524700688	55.7988523575875	160.330868404453	145.522374045617	145.169212289387	114.114273164319	256.81312416854	249.383865283519	0	58.043380975189	74.3222494525498	249.27874265478	60.4617274478718	74.6417047376232	89.8728559090108	81.9159794764087	124.726940182102	121.570534177692	231.562458668868	233.368688659412	236.391308535992	72.6691165020747	231.647920436621	79.5810961238865	64.5407737114996	181.90429355158	170.008563586947	163.319402609885	175.603917339339	134.072360449455	150.327188855362	184.134637396096	158.721945298684	247.554399469629	117.469704448039	146.825638207467	66.1827738011685	160.782744357568	123.263852039449	122.495466507955	127.896057772088	383.822213500532	267.184487304214	405.271766425435	269.131120149425	653.081579065665	245.796601108424	NA	132.982067432091	187.634488907702	74.8081414100119	28.1396207176261	78.3473693458429	88.2386879285963	56.6446646136271	74.4982303211853	105.353807109797	0	0	0	241.039240031652	230.887561768062	212.532151673999	181.4332786249	197.147928982196	185.054191555815	0	33.4474191944319	49.2060408036461	195.622061986628	203.319049267061	390.248079050689	225.14880157049	128.410804562702	119.614714022796	195.977562340742	229.907632685373	79.2253424754194	134.154406603157	195.13849500275	215.589659797372	227.876228039362	127.238280746175	92.6363006527954	118.690713114009	161.230683136052	119.337774463946	78.7211328195765	126.296115880622	174.762007300669	174.000141671058	127.21358134736	156.473754196063	95.9819177414691	151.232284271377	148.612856796166	132.220689576092	149.100383561426	116.689939682152	144.894033587259	311.560724240497	0	181.545299319483	337.131372064742	318.648338982476	215.851354743216	157.165114686438	155.126144808377
"AARS2"	NA	NA	66.4850423696684	142.791621226645	92.3892859097928	96.6561539246205	0	3.67190632108751	120.569849183628	86.6320899845311	129.180946806614	92.1123681468355	66.9694609266937	44.7024122299195	56.9010990298876	35.6441036063965	NA	NA	NA	99.8689784334487	66.143296590923	36.9928820196534	76.0946277223281	86.9071109820563	82.2812681181587	NA	NA	97.6011144461932	129.82931146989	45.7446990854831	38.3624462284158	21.7462229589332	43.8615150932213	63.5420470903216	60.2541428202981	70.9595914337742	33.6064217203839	57.8834333399051	0	102.159330116092	103.626957791196	82.7024250373467	106.262621472089	63.1030499629381	62.6415871797936	66.9008054341993	165.911802261206	143.27776771005	204.714432406602	163.274667558497	165.521569195713	179.715169445784	134.427663273535	64.2678962091379	72.0772859948269	73.512643338066	65.6255949052337	79.4513479280245	54.0733346123532	32.9198479338478	42.4199964997248	35.260167471534	88.1049804662626	55.2448461905756	0	101.880807650801	90.7970896446373	112.401996456411	69.9080096217918	80.2635362365243	51.9941441425395	NA	39.9254371508571	72.5834882454423	121.730715450891	76.8346631179224	80.3157230858319	82.3902185298052	93.4968193858741	114.421501723992	120.40119865569	71.9260905759991	19.4634600692221	15.295687013238	41.9626445863987	31.1044437772931	44.8273572161202	41.7899973900055	28.5198597291548	84.8788220651008	78.9905128024187	88.7552850012548	87.1701473056488	86.0803585414433	21.1901389066157	25.5395270730777	34.8148930618363	27.2906262126454	57.7467162074273	61.4834769181636	70.6815105512304	67.1839163058568	70.7395771318039	77.9990349571011	57.0520933883569	NA	64.7136624147825	63.6994783901609	62.6469250050522	53.6115514770585	53.9778396774343	124.059827917592	112.629182845137	120.048951770319	47.2802312692685	42.2006745369069	68.4652528541521	14.0822168649737	19.4085963178356	43.9085943029577	37.7731860660882	NA	NA	25.4792830950161	7.04145918615713	20.7638048214349	30.3432792498213	18.0113276613906	16.4498169736792	111.225958305066	22.4595868175382	10.6502839146443	22.4803402320457	105.686529447588	93.5253295241008	94.8396988131292	33.5839586029793	41.1525468626983	33.7350905864018	0	0	11.9320636767736	43.606830234357	26.0146104833664	98.4137407749186	75.338099880401	67.5345204559951	43.9118349085142	90.1649592966165	90.3590468372668	68.2359835078583	90.9422978673988	72.3654330223786	68.7037971499114	71.2664826821711	44.7916572193547	55.9188083212886	50.9668505091644	68.2107735583061	56.0611921537801	64.4729099209656	42.5560300883263	94.4365678434706	76.4764468580014	64.004585689109	78.3877776797647	67.5219276002001	67.4134753023216	83.9621071590422	69.9494210603084	81.4235056997502	73.2925028686009	65.9089336508001	101.546021989067	32.2002982388542	43.6773054062437	17.2047349856413	17.3363356878059	42.6887318244786	53.7703399629627	23.5681058731916
"AASDH"	106.696640917037	57.4533218112028	85.3073073611984	108.323639170529	92.8060101199177	61.9970941701247	1.88072440157703	3.37356684269456	41.6116659581624	43.9194892921623	51.7361689631272	6.84568112240077	152.107447163529	27.329508064509	28.9909042471998	57.8721394858968	85.703506638952	39.6913329486648	60.284219534791	60.3537968872964	24.8026910233211	87.0430162288904	97.6657048078784	91.219417974172	121.108107409749	29.8425642267528	86.9790975655564	77.1913077008958	89.4247809344659	27.5696433797274	67.1961267048763	35.125242252815	48.7956396315405	55.1885362731625	53.5923878639355	41.0716977312449	34.1795592789197	62.5633889008473	16.9019328600526	63.7551373535639	54.7787092600632	51.8439383400509	58.679347690955	115.131751009006	196.303784456874	155.770649273913	9.31739208445524	27.8933857796353	24.8234867366631	54.530391202672	28.1648417900075	40.0736522072383	29.5227882872181	83.571993994056	77.0046360046196	83.5654649007665	50.0499498964852	55.25233981994	129.35088236882	11.461937754311	12.6516774933235	9.63546682113803	50.6388732877161	83.131405904226	0	18.0639231682792	86.9256051215839	75.6142299890739	21.1947988234315	26.8622744000471	72.028400585532	53.8227939825615	36.6511400873587	85.2351481687792	109.007254203583	119.974526953989	147.263044602732	112.372058112439	12.982900986669	77.3892817132723	77.1341116481117	0	0	0	57.806849155021	409.802917885651	380.43199952642	249.991638221351	237.212920091702	358.284121469673	361.140527145433	58.2651370364079	58.8196669836956	61.3964070988609	93.8962832726607	91.2354560872536	42.9833576640425	26.8454901325635	41.7446803365922	40.3182674998794	35.290394881346	31.3238035799577	126.483041465779	122.002865645378	120.432957641783	124.209599297466	45.9163983771481	180.930604293583	189.208791507348	38.6054680542798	14.9913606049096	63.6681363984686	70.9890440876218	70.0890314228047	27.8108657023884	18.5596659943094	20.8700254037902	23.9385579085115	78.2764533534214	38.0656288078865	25.596849573354	41.9165408831486	30.2683791744393	331.059842346206	711.555143552581	450.336670265285	377.037669960992	436.111182781601	440.676215724781	54.4942251159054	0	0	0	46.8210884025131	52.8615030454983	61.9639526433749	107.224776804507	104.568959569613	108.591013510403	0	0	0	69.9186652557427	77.162971498406	11.449620784106	35.5739252478584	60.6065920803975	13.8251957938258	21.9042989741204	80.5453617085381	94.2119696460212	49.6820527619527	85.3707577277775	101.743232328006	95.8715123365911	109.602888317845	65.5288299208905	74.2735339782536	24.8909062888573	20.2944374010498	228.242689757449	52.5847453405137	27.5025633342048	37.3418489560091	45.763196294662	52.787814039497	53.0568497487468	42.3685843827999	21.2285255008156	68.9389217328232	54.5608426414228	43.4172283896783	150.890761057077	70.2574776414811	0	74.2378266681849	95.0023430200002	64.061701125679	60.685954184631	64.6157868151681	57.490237253425
"AASS"	72.3770870042058	66.9432758257511	35.5220032296505	56.4567310613143	149.726407523604	165.249963184156	0	335.024645264882	78.287592852141	80.6276418586091	103.564660196067	15.4603909831207	62.3278324581723	147.586692828194	132.979026785072	142.734768130678	90.8998091366288	70.7979215691315	50.6461095599154	32.970444523684	120.382127231937	62.379365685815	10.9237950960678	9.43412424805735	11.7402649403992	40.8981449723207	38.339964925434	90.8921841598729	45.4547312935868	52.4581599481209	140.575133338498	16.9127523055667	39.1108504478817	5.05041474087683	8.1704789198154	10.6103110316341	8.91991693232715	3.0818430764291	258.286977853266	184.179734403844	222.337016721513	269.532139251125	88.9859950758824	284.746745864747	347.864684809985	320.320881992611	54.6465247304728	6.08814285938742	10.5177010561255	197.913870879853	7.44171946533486	5.30731820812235	52.5858244297555	147.426554295102	107.115185855398	112.770293305041	16.7796508519713	22.4777593941271	32.3893634679135	72.4114787792787	88.3767195300057	89.4713789814157	61.9855342183444	66.6590533120215	0	78.2416909367696	91.6183002380987	5.13658631664138	210.91785693539	189.44955836213	68.0197082066105	40.2986513253715	19.5770370623421	33.1088194147011	193.771728794481	24.7909188793305	22.0718602772329	16.3911583855397	27.4478389923528	282.03575469411	284.719119819371	0	74.0287477486219	77.2008166945776	31.7048990541211	108.828511068748	67.3954285546009	56.1197258105269	75.6265248312431	15.4291307705686	15.8753087569002	14.5360755992967	15.6021887972204	15.1875784160256	63.2152690090174	280.798595392577	78.5291683958889	60.1862396265455	44.658635341906	43.9176452344348	36.3109474592182	36.2236526637287	49.2141164042903	46.5800282271326	119.879863196743	57.9726118484605	10.933388159376	70.5513342500104	57.5391048418439	30.1959688274833	34.0430103516914	17.7138195620471	16.7189714000383	21.2581069248867	8.36617639022049	11.7646584560388	7.21763789051029	8.2688858788089	59.1213755166869	154.533365339844	165.046950622778	118.506992806574	45.4925627728324	111.66078239936	154.663559947016	112.214867271709	88.0757148396226	164.229429082897	138.807998456103	44.7532067746217	206.795819717276	230.777774342869	170.015573249623	37.515744948212	37.8506048693467	31.0877484609705	32.3686441105743	20.248537285381	25.5960857621907	0	0	6.36278970700481	298.408750753095	240.762382297495	0	7.06790989743803	9.27761157683044	158.178915809632	97.8049983013029	52.7815523673901	44.0553222699374	41.6556673093326	18.5309005563145	22.2830005096634	11.6907248662002	13.8732571133223	14.1718899278768	8.36932419454473	29.6283767034933	51.5306263043905	104.694063295644	71.9963712160097	82.2994243610044	64.8422011815634	84.1263606437033	101.690406605119	61.6939652514243	79.3450000634368	63.2308951169737	98.8257842835578	69.6655685480305	73.6285155695506	167.9143578909	45.0412542172611	16.3675143301137	303.756995697574	214.182373919912	169.247125029799	204.185737387515	166.377462495415	179.326253363732
"AATF"	67.1448098468458	44.799545275377	43.8807016440868	45.7133013494737	243.08885441058	285.597911060114	25.5553590237401	75.226453579639	107.063372124593	108.894126026326	116.97680948988	42.8093698576632	183.546975413785	34.9474959538399	18.5010223958234	29.6336454938865	33.9332163619339	63.5145267295868	30.045966830692	67.3597206711791	11.246321641825	107.87749462779	139.085815692533	129.172386753249	134.771285717628	61.1824339542046	66.8072637573089	65.0584285524948	59.1459331899887	50.2359804829861	135.510683778281	127.421180692572	179.206668276624	112.195737478501	120.917738072454	121.876548104012	161.736109073991	145.063677994795	86.6111818454316	169.311201036253	201.089679391887	226.094228907111	45.2617331251234	83.8235491754438	88.7566225480468	89.0917805857809	113.144878258293	76.4342794139125	72.65796295838	137.97208751749	79.2433107172227	65.6060845168388	79.5099284909443	112.801991072384	112.614411450256	111.477261241146	133.124019194359	92.4979107322734	826.152132325832	55.1336129783836	54.9454894976294	60.207886896789	70.6893045248445	61.9716215877018	0	101.50413154993	101.981540080145	174.126607775304	115.294428511238	94.2859100328133	73.8533970237942	72.5890625259882	60.0513538182302	56.255798077489	65.4544166046316	35.9506055343114	28.8092342711182	35.5741776184492	244.94420857087	328.558138870035	383.642527542424	0	44.5126694421298	23.1898997452468	172.255865885316	243.815768285641	195.506122241514	161.999292739637	167.212012644297	257.583606926298	228.191064948354	134.558698244925	125.064790522685	131.453118517725	89.2264308549117	45.9659828676524	17.9836953262836	9.8807986161969	185.87292605782	184.615434993293	184.09403683811	198.40858288785	173.199294936654	171.100281028844	210.422238235006	77.0115725142434	138.193278120226	121.037478839854	106.041856403622	85.51284856352	58.8350582637372	101.71101222793	97.1206373534175	108.010721247576	122.345842290912	130.713719692544	87.9438780036888	32.4042416066268	186.141072489667	31.9269078836725	266.616621928928	81.535410382564	68.9644761985215	202.238925521472	194.73241605923	1133.77355917516	329.015559391773	273.723427781687	332.368971741275	72.3261012495069	84.0419063378585	98.5623571632224	106.671126386676	154.442679439057	157.880525888656	135.082110773012	68.6575666525693	61.4298612835967	60.9963374140032	0	11.5400293538002	0	121.05866580906	75.3378440892944	68.5058533026808	68.740379911495	54.6892653776043	114.825040277236	83.5033495811102	27.1098624233033	67.3622934144476	41.4995723204557	23.761202943473	13.1200018376586	25.9540436887799	57.2965673940486	84.2879023963686	78.922511322891	97.5376176576575	NA	507.221294943842	26.9600551690133	26.7615459920796	31.4075677279544	40.6445888646188	35.112413404144	27.2292269432767	30.8277354126918	44.397660547884	27.6888663728384	27.0800528088544	44.1852956384255	95.5366297485088	82.1493243568081	33.3775556260614	57.0194874393153	114.865245313915	108.326838538835	106.825879043166	61.367473069772	81.2081837040044
"ABCA4"	309.437906890648	225.062575773577	1571.47926911588	367.060385021385	503.826676341925	550.402414405475	594.038971693338	201.3290713259	799.134322317221	480.883262296655	716.38230481147	145.986620572451	1457.0983657597	831.942027821893	792.557556412835	680.338287595109	864.801181086866	563.178710825301	1257.84794906822	633.62162221177	970.210017466251	1397.26740698882	1744.39590918314	1840.28647938294	1441.072096705	386.370636317957	891.651281426615	389.813945014231	428.67408964637	20.6241766873823	1131.90924876139	89.7771460554967	1113.70293482163	3088.33902954387	3118.93877616593	3159.42924201633	55.9207139853705	2338.61268705049	2413.92831713211	2116.81578751445	3023.27721902595	6200.72626694975	157.983061431401	286.418005461331	405.963409708709	515.320906872926	234.214843702133	283.264575219022	161.471310562985	3.2380930740053	205.468458539576	202.653626566168	107.448452552477	262.20945463465	275.527390383657	272.95801797402	79.321958468738	128.933284972425	1396.4276539941	915.979494743783	1105.91874255461	968.230938505933	532.282994412876	236.637391257387	19.3028855778044	274.323408959809	13.489630433923	45.0040228989629	448.097192655474	503.387138990988	146.63307518095	161.345386868516	280.428956627201	2361.98552887888	850.734053065682	381.375904339521	370.828554280761	364.315735951993	302.441014978236	4156.81522600324	4470.80427918541	470.009035236419	2025.55623630118	1267.14709171531	1480.9426592165	2932.79573134608	3852.74367576066	949.293404911213	623.571534894824	4088.28666666272	3613.30102858864	501.09195387795	509.487360986435	512.558129214615	760.721834072514	1327.63205895463	998.756173937842	808.559076538318	1273.24024730377	1272.7739803837	1147.40113191116	1148.93298821033	4382.80935131594	4615.49231513953	150.419184516425	94.4889924108143	206.668942383889	491.940469630755	396.059708480903	252.571455153449	138.836196056717	2748.14368782249	2822.53597524144	2865.0192740152	2952.2096951267	2798.45606281316	2541.98386196257	123.215307665939	566.758957475064	157.332310866623	2932.22084809715	340.166987040696	326.76163043897	2254.56710428039	1596.03869934612	2302.47671321993	3339.49144132062	2080.29715717532	1660.79190706501	107.777476278441	674.981985548807	604.978055583473	878.361192794758	946.63187400272	1063.06423214892	969.385016589583	1566.33298592114	1630.64426417816	1687.28174891752	150.941787804933	210.174689392346	163.515320805706	2388.96554769269	229.790771424419	27.5719787941996	165.777275396004	368.687185305594	1156.40386216102	568.601547125015	465.998965634208	1450.47008958952	217.265805945123	2126.15846317576	2135.68062140463	2134.17202714454	343.485230037767	311.056681035432	458.57699526922	935.968251586051	NA	256.578874065414	244.683761587819	309.815839149224	273.090023674783	306.031650273302	296.264633288069	240.472298485715	113.692881828783	251.551840857873	406.673424293176	213.198702622585	137.468552035301	352.489445929227	844.328464215061	187.510721767075	2452.34275962926	218.817904114438	242.690339101449	1747.18870425336	1185.70931635767	1792.78402392552
